Enode,Name,Busbar,Substation,Area,ReportNode
N160238,TIVOLI 5 5,,TIVOLI 5,,1
N160239,TIVOLI 5 6,,TIVOLI 5,,1
N160240,TIVOLI 5 7,,TIVOLI 5,,1
N160241,BLOOMINGTON 4 1,,BLOOMINGTON 4,,1
N160242,BLOOMINGTON 4 2,,BLOOMINGTON 4,,1
N160243,BLOOMINGTON 4 3,,BLOOMINGTON 4,,1
N160244,BLOOMINGTON 4 4,,BLOOMINGTON 4,,1
N160245,ODEM 5 1,,ODEM 5,,1
N160246,ODEM 5 2,,ODEM 5,,1
N160247,GREGORY 3 1,,GREGORY 3,,1
N160248,GREGORY 3 2,,GREGORY 3,,1
N160249,GREGORY 3 3,,GREGORY 3,,1
N160250,GREGORY 3 4,,GREGORY 3,,1
N160251,GREGORY 3 5,,GREGORY 3,,1
N160252,CORPUS CHRISTI 31 1,,CORPUS CHRISTI 31,,1
N160253,CORPUS CHRISTI 31 2,,CORPUS CHRISTI 31,,1
N160254,CORPUS CHRISTI 31 3,,CORPUS CHRISTI 31,,1
N160255,CORPUS CHRISTI 31 4,,CORPUS CHRISTI 31,,1
N160256,INGLESIDE 4 1,,INGLESIDE 4,,1
N160257,INGLESIDE 4 2,,INGLESIDE 4,,1
N160258,INGLESIDE 4 3,,INGLESIDE 4,,1
N160259,INGLESIDE 4 4,,INGLESIDE 4,,1
N160260,INGLESIDE 4 5,,INGLESIDE 4,,1
N160261,ARMSTRONG 2 1,,ARMSTRONG 2,,1
N160262,ARMSTRONG 2 2,,ARMSTRONG 2,,1
N160263,ARMSTRONG 2 3,,ARMSTRONG 2,,1
N160264,POINT COMFORT 6 1,,POINT COMFORT 6,,1
N160265,POINT COMFORT 6 2,,POINT COMFORT 6,,1
N160266,POINT COMFORT 6 3,,POINT COMFORT 6,,1
N160267,POINT COMFORT 6 4,,POINT COMFORT 6,,1
N160268,ARMSTRONG 3 1,,ARMSTRONG 3,,1
N160269,ARMSTRONG 3 2,,ARMSTRONG 3,,1
N160270,ARMSTRONG 3 3,,ARMSTRONG 3,,1
N160271,PORTLAND 3 1,,PORTLAND 3,,1
N160272,PORTLAND 3 2,,PORTLAND 3,,1
N160273,PORTLAND 3 3,,PORTLAND 3,,1
N160274,RIVIERA 5 1,,RIVIERA 5,,1
N160275,RIVIERA 5 2,,RIVIERA 5,,1
N160276,TAFT 3 1,,TAFT 3,,1
N160277,TAFT 3 2,,TAFT 3,,1
N160278,TAFT 3 3,,TAFT 3,,1
N160279,RIVIERA 6 1,,RIVIERA 6,,1
N160280,RIVIERA 6 2,,RIVIERA 6,,1
N160281,RIVIERA 6 3,,RIVIERA 6,,1
N160282,CORPUS CHRISTI 32 1,,CORPUS CHRISTI 32,,1
N160283,CORPUS CHRISTI 32 2,,CORPUS CHRISTI 32,,1
N160284,BISHOP 5 1,,BISHOP 5,,1
N160285,BISHOP 5 2,,BISHOP 5,,1
N160286,BISHOP 5 3,,BISHOP 5,,1
N160287,ARMSTRONG 4 1,,ARMSTRONG 4,,1
N160288,ARMSTRONG 4 2,,ARMSTRONG 4,,1
N160289,CORPUS CHRISTI 33 1,,CORPUS CHRISTI 33,,1
N160290,CORPUS CHRISTI 33 2,,CORPUS CHRISTI 33,,1
N160291,CORPUS CHRISTI 33 3,,CORPUS CHRISTI 33,,1
N160292,POINT COMFORT 7 1,,POINT COMFORT 7,,1
N160293,POINT COMFORT 7 2,,POINT COMFORT 7,,1
N160294,POINT COMFORT 7 3,,POINT COMFORT 7,,1
N160295,POINT COMFORT 7 4,,POINT COMFORT 7,,1
N160296,BLOOMINGTON 5 1,,BLOOMINGTON 5,,1
N160297,BLOOMINGTON 5 2,,BLOOMINGTON 5,,1
N160298,BLOOMINGTON 5 3,,BLOOMINGTON 5,,1
N160299,MATHIS 4 1,,MATHIS 4,,1
N160300,MATHIS 4 2,,MATHIS 4,,1
N160301,MATHIS 4 3,,MATHIS 4,,1
N160302,GREGORY 4 1,,GREGORY 4,,1
N160303,GREGORY 4 2,,GREGORY 4,,1
N170001,LINDSAY 1 1,,LINDSAY 1,,1
N170002,WHITESBORO 1 1,,WHITESBORO 1,,1
N170003,COLLINSVILLE 1 1,,COLLINSVILLE 1,,1
N170004,GAINESVILLE 1 1,,GAINESVILLE 1,,1
N170005,VALLEY VIEW 1 1,,VALLEY VIEW 1,,1
N170006,THACKERVILLE 1 1,,THACKERVILLE 1,,1
N170007,LINDSAY 2 1,,LINDSAY 2,,1
N170008,SANGER 3 1,,SANGER 3,,1
N170009,WHITESBORO 2 1,,WHITESBORO 2,,1
N170010,MUENSTER 7 1,,MUENSTER 7,,1
N170011,PILOT POINT 1 1,,PILOT POINT 1,,1
N170012,CAMPBELL 1 1,,CAMPBELL 1,,1
N170013,TERRELL 1 1,,TERRELL 1,,1
N170014,CELESTE 1 1,,CELESTE 1,,1
N170015,COMMERCE 1 1,,COMMERCE 1,,1
N170016,CELESTE 2 1,,CELESTE 2,,1
N170017,CADDO MILLS 1 1,,CADDO MILLS 1,,1
N170018,GREENVILLE 1 1,,GREENVILLE 1,,1
N170019,CUMBY 1 1,,CUMBY 1,,1
N170020,LADONIA 1 1,,LADONIA 1,,1
N170021,COMMERCE 2 1,,COMMERCE 2,,1
N170022,CADDO MILLS 2 1,,CADDO MILLS 2,,1
N170023,QUINLAN 1 1,,QUINLAN 1,,1
N170024,QUINLAN 2 1,,QUINLAN 2,,1
N170025,ROYSE CITY 1 1,,ROYSE CITY 1,,1
N170026,TERRELL 2 1,,TERRELL 2,,1
N170027,LONE OAK 1 1,,LONE OAK 1,,1
N170028,QUINLAN 3 1,,QUINLAN 3,,1
N170029,LONE OAK 2 1,,LONE OAK 2,,1
N170030,WILLS POINT 1 1,,WILLS POINT 1,,1
N170031,TERRELL 3 1,,TERRELL 3,,1
N170032,KAUFMAN 7 1,,KAUFMAN 7,,1
N170033,LONE OAK 3 1,,LONE OAK 3,,1
N170034,WILLS POINT 2 1,,WILLS POINT 2,,1
N170035,DENISON 1 1,,DENISON 1,,1
N170036,TOM BEAN 1 1,,TOM BEAN 1,,1
N170037,SOUTHMAYD 1 1,,SOUTHMAYD 1,,1
N170038,RAVENNA 1 1,,RAVENNA 1,,1
N170039,BONHAM 1 1,,BONHAM 1,,1
N170040,RANDOLPH 1 1,,RANDOLPH 1,,1
N170041,WHITEWRIGHT 1 1,,WHITEWRIGHT 1,,1
N170042,SADLER 1 1,,SADLER 1,,1
N170043,SADLER 2 1,,SADLER 2,,1
N170044,GORDONVILLE 1 1,,GORDONVILLE 1,,1
N170045,CARTWRIGHT 1 1,,CARTWRIGHT 1,,1
N170046,BELLS 1 1,,BELLS 1,,1
N170047,RAVENNA 2 1,,RAVENNA 2,,1
N170048,TELEPHONE 1 1,,TELEPHONE 1,,1
N170049,COLLINSVILLE 2 1,,COLLINSVILLE 2,,1
N170050,COLLINSVILLE 3 1,,COLLINSVILLE 3,,1
N170051,TIOGA 1 1,,TIOGA 1,,1
N170052,HOWE 1 1,,HOWE 1,,1
N170053,SHERMAN 1 1,,SHERMAN 1,,1
N170054,BELLS 2 1,,BELLS 2,,1
N170055,ECTOR 1 1,,ECTOR 1,,1
N170056,VAN ALSTYNE 1 1,,VAN ALSTYNE 1,,1
N170057,TRENTON 1 1,,TRENTON 1,,1
N170058,BAILEY 1 1,,BAILEY 1,,1
N170059,WINDOM 1 1,,WINDOM 1,,1
N170060,WOLFE CITY 1 1,,WOLFE CITY 1,,1
N170061,CELESTE 3 1,,CELESTE 3,,1
N170062,KEMP 5 1,,KEMP 5,,1
N170063,BONHAM 2 1,,BONHAM 2,,1
N170064,DENISON 2 1,,DENISON 2,,1
N170065,BONHAM 3 1,,BONHAM 3,,1
N170066,KEMP 6 1,,KEMP 6,,1
N170067,COLBERT 1 1,,COLBERT 1,,1
N170068,BEN FRANKLIN 1 1,,BEN FRANKLIN 1,,1
N170069,SUMNER 1 1,,SUMNER 1,,1
N170070,POWDERLY 1 1,,POWDERLY 1,,1
N170071,HONEY GROVE 1 1,,HONEY GROVE 1,,1
N170072,PARIS 1 1,,PARIS 1,,1
N170073,PARIS 2 1,,PARIS 2,,1
N170074,KLONDIKE 1 1,,KLONDIKE 1,,1
N170075,POWDERLY 2 1,,POWDERLY 2,,1
N170076,TELEPHONE 2 1,,TELEPHONE 2,,1
N170077,PECAN GAP 1 1,,PECAN GAP 1,,1
N170078,BROOKSTON 1 1,,BROOKSTON 1,,1
N170079,ROXTON 1 1,,ROXTON 1,,1
N170080,SUMNER 2 1,,SUMNER 2,,1
N170081,SANGER 4 1,,SANGER 4,,1
N170082,SANGER 4 2,,SANGER 4,,1
N170083,SANGER 5 1,,SANGER 5,,1
N170084,CARROLLTON 9 1,,CARROLLTON 9,,1
N170085,THE COLONY 1 1,,THE COLONY 1,,1
N170086,ADDISON 9 1,,ADDISON 9,,1
N170087,ADDISON 9 2,,ADDISON 9,,1
N170088,ADDISON 10 1,,ADDISON 10,,1
N170089,ADDISON 10 2,,ADDISON 10,,1
N170090,ADDISON 11 1,,ADDISON 11,,1
N170091,THE COLONY 2 1,,THE COLONY 2,,1
N170092,ADDISON 12 1,,ADDISON 12,,1
N170093,ADDISON 12 2,,ADDISON 12,,1
N170094,CARROLLTON 10 1,,CARROLLTON 10,,1
N170095,ADDISON 13 1,,ADDISON 13,,1
N170096,CARROLLTON 11 1,,CARROLLTON 11,,1
N170097,CARROLLTON 11 2,,CARROLLTON 11,,1
N170098,CARROLLTON 11 3,,CARROLLTON 11,,1
N170099,CARROLLTON 11 4,,CARROLLTON 11,,1
N170100,ADDISON 14 1,,ADDISON 14,,1
N170101,ADDISON 14 2,,ADDISON 14,,1
N170102,ADDISON 15 1,,ADDISON 15,,1
N170103,ADDISON 15 2,,ADDISON 15,,1
N170104,ADDISON 16 1,,ADDISON 16,,1
N170105,THE COLONY 3 1,,THE COLONY 3,,1
N170106,CARROLLTON 12 1,,CARROLLTON 12,,1
N170107,CARROLLTON 12 2,,CARROLLTON 12,,1
N170108,PROSPER 1 1,,PROSPER 1,,1
N170109,MCKINNEY 1 1,,MCKINNEY 1,,1
N170110,MCKINNEY 2 1,,MCKINNEY 2,,1
N170111,MCKINNEY 3 1,,MCKINNEY 3,,1
N170112,PLANO 1 1,,PLANO 1,,1
N170113,MCKINNEY 4 1,,MCKINNEY 4,,1
N170114,MCKINNEY 4 2,,MCKINNEY 4,,1
N170115,MCKINNEY 5 1,,MCKINNEY 5,,1
N170116,MCKINNEY 6 1,,MCKINNEY 6,,1
N170117,PROSPER 2 1,,PROSPER 2,,1
N170118,PROSPER 3 1,,PROSPER 3,,1
N170119,PROSPER 3 2,,PROSPER 3,,1
N170120,PROSPER 3 3,,PROSPER 3,,1
N170121,MCKINNEY 7 1,,MCKINNEY 7,,1
N170122,PROSPER 4 1,,PROSPER 4,,1
N170123,PROSPER 5 1,,PROSPER 5,,1
N170124,CELINA 1 1,,CELINA 1,,1
N170125,MCKINNEY 8 1,,MCKINNEY 8,,1
N170126,MCKINNEY 8 2,,MCKINNEY 8,,1
N170127,PROSPER 6 1,,PROSPER 6,,1
N170128,PROSPER 6 2,,PROSPER 6,,1
N170129,MCKINNEY 9 1,,MCKINNEY 9,,1
N170130,ALLEN 1 1,,ALLEN 1,,1
N170131,MCKINNEY 10 1,,MCKINNEY 10,,1
N170132,MCKINNEY 11 1,,MCKINNEY 11,,1
N170133,MCKINNEY 11 2,,MCKINNEY 11,,1
N170134,MCKINNEY 12 1,,MCKINNEY 12,,1
N170135,PLANO 2 1,,PLANO 2,,1
N170136,CELINA 2 1,,CELINA 2,,1
N170137,CELINA 3 1,,CELINA 3,,1
N170138,CELINA 3 2,,CELINA 3,,1
N170139,AUBREY 1 1,,AUBREY 1,,1
N170140,PILOT POINT 2 1,,PILOT POINT 2,,1
N170141,PILOT POINT 3 1,,PILOT POINT 3,,1
N170142,AUBREY 2 1,,AUBREY 2,,1
N170143,PROSPER 7 1,,PROSPER 7,,1
N170144,AUBREY 3 1,,AUBREY 3,,1
N170145,LITTLE ELM 1 1,,LITTLE ELM 1,,1
N170146,LITTLE ELM 1 2,,LITTLE ELM 1,,1
N170147,PROSPER 8 1,,PROSPER 8,,1
N170148,ROYSE CITY 2 1,,ROYSE CITY 2,,1
N170149,ROYSE CITY 2 2,,ROYSE CITY 2,,1
N170150,ROCKWALL 1 1,,ROCKWALL 1,,1
N170151,ROCKWALL 1 2,,ROCKWALL 1,,1
N170152,ROYSE CITY 3 1,,ROYSE CITY 3,,1
N170153,FATE 1 1,,FATE 1,,1
N170154,LAVON 1 1,,LAVON 1,,1
N170155,LAVON 2 1,,LAVON 2,,1
N170156,LAVON 2 2,,LAVON 2,,1
N170157,ROCKWALL 2 1,,ROCKWALL 2,,1
N170158,NEVADA 1 1,,NEVADA 1,,1
N170159,LAVON 3 1,,LAVON 3,,1
N170160,FATE 2 1,,FATE 2,,1
N170161,FATE 3 1,,FATE 3,,1
N170162,ROYSE CITY 4 1,,ROYSE CITY 4,,1
N170163,TERRELL 4 1,,TERRELL 4,,1
N170164,ROCKWALL 3 1,,ROCKWALL 3,,1
N170165,ROCKWALL 4 1,,ROCKWALL 4,,1
N170166,ROCKWALL 5 1,,ROCKWALL 5,,1
N170167,GARLAND 6 1,,GARLAND 6,,1
N170168,WYLIE 1 1,,WYLIE 1,,1
N170169,WYLIE 1 2,,WYLIE 1,,1
N170170,WYLIE 1 3,,WYLIE 1,,1
N170171,SACHSE 1 1,,SACHSE 1,,1
N170172,SACHSE 2 1,,SACHSE 2,,1
N170173,ROWLETT 1 1,,ROWLETT 1,,1
N170174,ROWLETT 1 2,,ROWLETT 1,,1
N170175,ROWLETT 2 1,,ROWLETT 2,,1
N170176,SACHSE 3 1,,SACHSE 3,,1
N170177,ROWLETT 3 1,,ROWLETT 3,,1
N170178,ROWLETT 3 2,,ROWLETT 3,,1
N170179,WYLIE 2 1,,WYLIE 2,,1
N170180,SACHSE 4 1,,SACHSE 4,,1
N170181,SACHSE 4 2,,SACHSE 4,,1
N170182,WYLIE 3 1,,WYLIE 3,,1
N170183,GARLAND 7 1,,GARLAND 7,,1
N170184,GARLAND 7 2,,GARLAND 7,,1
N170185,SACHSE 5 1,,SACHSE 5,,1
N170186,ALLEN 2 1,,ALLEN 2,,1
N170187,ALLEN 3 1,,ALLEN 3,,1
N170188,ALLEN 3 2,,ALLEN 3,,1
N170189,ALLEN 4 1,,ALLEN 4,,1
N170190,SACHSE 6 1,,SACHSE 6,,1
N170191,SACHSE 6 2,,SACHSE 6,,1
N170192,ALLEN 5 1,,ALLEN 5,,1
N170193,ALLEN 6 1,,ALLEN 6,,1
N170194,ALLEN 6 2,,ALLEN 6,,1
N170195,ALLEN 6 3,,ALLEN 6,,1
N170196,ALLEN 6 4,,ALLEN 6,,1
N170197,ALLEN 7 1,,ALLEN 7,,1
N170198,ALLEN 7 2,,ALLEN 7,,1
N170199,ALLEN 8 1,,ALLEN 8,,1
N170200,ALLEN 9 1,,ALLEN 9,,1
N170201,WYLIE 4 1,,WYLIE 4,,1
N170202,PLANO 3 1,,PLANO 3,,1
N170203,PLANO 3 2,,PLANO 3,,1
N170204,ALLEN 10 1,,ALLEN 10,,1
N170205,ALLEN 10 2,,ALLEN 10,,1
N170206,PLANO 4 1,,PLANO 4,,1
N170207,PLANO 4 2,,PLANO 4,,1
N170208,FRISCO 1 1,,FRISCO 1,,1
N170209,FRISCO 1 2,,FRISCO 1,,1
N170210,FRISCO 2 1,,FRISCO 2,,1
N170211,FRISCO 2 2,,FRISCO 2,,1
N170212,FRISCO 3 1,,FRISCO 3,,1
N170213,THE COLONY 4 1,,THE COLONY 4,,1
N170214,FRISCO 4 1,,FRISCO 4,,1
N170215,PROSPER 9 1,,PROSPER 9,,1
N170216,LITTLE ELM 2 1,,LITTLE ELM 2,,1
N170217,THE COLONY 5 1,,THE COLONY 5,,1
N170218,FRISCO 5 1,,FRISCO 5,,1
N170219,FRISCO 5 2,,FRISCO 5,,1
N170220,FRISCO 5 3,,FRISCO 5,,1
N170221,FRISCO 6 1,,FRISCO 6,,1
N170222,FRISCO 7 1,,FRISCO 7,,1
N170223,FRISCO 7 2,,FRISCO 7,,1
N170224,FRISCO 8 1,,FRISCO 8,,1
N170225,CARROLLTON 13 1,,CARROLLTON 13,,1
N170226,ANNA 1 1,,ANNA 1,,1
N170227,ANNA 1 2,,ANNA 1,,1
N170228,BLUE RIDGE 1 1,,BLUE RIDGE 1,,1
N170229,CELINA 4 1,,CELINA 4,,1
N170230,MELISSA 1 1,,MELISSA 1,,1
N170231,ANNA 2 1,,ANNA 2,,1
N170232,MELISSA 2 1,,MELISSA 2,,1
N170233,BLUE RIDGE 2 1,,BLUE RIDGE 2,,1
N170234,BLUE RIDGE 3 1,,BLUE RIDGE 3,,1
N170235,MELISSA 3 1,,MELISSA 3,,1
N170236,MELISSA 3 2,,MELISSA 3,,1
N170237,LEWISVILLE 1 1,,LEWISVILLE 1,,1
N170238,LEWISVILLE 1 2,,LEWISVILLE 1,,1
N170239,LAKE DALLAS 1 1,,LAKE DALLAS 1,,1
N170240,LAKE DALLAS 2 1,,LAKE DALLAS 2,,1
N170241,LEWISVILLE 2 1,,LEWISVILLE 2,,1
N170242,PLANO 5 1,,PLANO 5,,1
N170243,PLANO 5 2,,PLANO 5,,1
N170244,PLANO 6 1,,PLANO 6,,1
N170245,PLANO 7 1,,PLANO 7,,1
N170246,PLANO 8 1,,PLANO 8,,1
N170247,PLANO 8 2,,PLANO 8,,1
N170248,PLANO 9 1,,PLANO 9,,1
N170249,PLANO 9 2,,PLANO 9,,1
N170250,PLANO 10 1,,PLANO 10,,1
N170251,PLANO 11 1,,PLANO 11,,1
N170252,PLANO 12 1,,PLANO 12,,1
N170253,PLANO 12 2,,PLANO 12,,1
N170254,PLANO 13 1,,PLANO 13,,1
N170255,RICHARDSON 2 1,,RICHARDSON 2,,1
N170256,PLANO 14 1,,PLANO 14,,1
N170257,PLANO 15 1,,PLANO 15,,1
N170258,PLANO 15 2,,PLANO 15,,1
N170259,PLANO 15 3,,PLANO 15,,1
N170260,PLANO 15 4,,PLANO 15,,1
N170261,PLANO 16 1,,PLANO 16,,1
N170262,PLANO 17 1,,PLANO 17,,1
N170263,PLANO 18 1,,PLANO 18,,1
N170264,PLANO 19 1,,PLANO 19,,1
N170265,PLANO 20 1,,PLANO 20,,1
N170266,PLANO 21 1,,PLANO 21,,1
N170267,PLANO 22 1,,PLANO 22,,1
N170268,PLANO 23 1,,PLANO 23,,1
N170269,PLANO 23 2,,PLANO 23,,1
N170270,PLANO 24 1,,PLANO 24,,1
N170271,PLANO 25 1,,PLANO 25,,1
N170272,PLANO 26 1,,PLANO 26,,1
N170273,RICHARDSON 3 1,,RICHARDSON 3,,1
N170274,RICHARDSON 4 1,,RICHARDSON 4,,1
N170275,RICHARDSON 5 1,,RICHARDSON 5,,1
N170276,RICHARDSON 6 1,,RICHARDSON 6,,1
N170277,RICHARDSON 6 2,,RICHARDSON 6,,1
N170278,GARLAND 8 1,,GARLAND 8,,1
N170279,RICHARDSON 7 1,,RICHARDSON 7,,1
N170280,GARLAND 9 1,,GARLAND 9,,1
N170281,RICHARDSON 8 1,,RICHARDSON 8,,1
N170282,RICHARDSON 8 2,,RICHARDSON 8,,1
N170283,GARLAND 10 1,,GARLAND 10,,1
N170284,GARLAND 11 1,,GARLAND 11,,1
N170285,RICHARDSON 9 1,,RICHARDSON 9,,1
N170286,RICHARDSON 10 1,,RICHARDSON 10,,1
N170287,RICHARDSON 11 1,,RICHARDSON 11,,1
N170288,RICHARDSON 12 1,,RICHARDSON 12,,1
N170289,RICHARDSON 13 1,,RICHARDSON 13,,1
N170290,RICHARDSON 14 1,,RICHARDSON 14,,1
N170291,RICHARDSON 15 1,,RICHARDSON 15,,1
N170292,RICHARDSON 15 2,,RICHARDSON 15,,1
N170293,RICHARDSON 15 3,,RICHARDSON 15,,1
N170294,RICHARDSON 15 4,,RICHARDSON 15,,1
N170295,GARLAND 12 1,,GARLAND 12,,1
N170296,GARLAND 13 1,,GARLAND 13,,1
N170297,GARLAND 13 2,,GARLAND 13,,1
N170298,RICHARDSON 16 1,,RICHARDSON 16,,1
N170299,RICHARDSON 16 2,,RICHARDSON 16,,1
N170300,RICHARDSON 17 1,,RICHARDSON 17,,1
N170301,RICHARDSON 17 2,,RICHARDSON 17,,1
N170302,RICHARDSON 18 1,,RICHARDSON 18,,1
N170303,RICHARDSON 18 2,,RICHARDSON 18,,1
N170304,RICHARDSON 19 1,,RICHARDSON 19,,1
N170305,RICHARDSON 20 1,,RICHARDSON 20,,1
N170306,PRINCETON 1 1,,PRINCETON 1,,1
N170307,PRINCETON 1 2,,PRINCETON 1,,1
N170308,NEVADA 2 1,,NEVADA 2,,1
N170309,FARMERSVILLE 1 1,,FARMERSVILLE 1,,1
N170310,FARMERSVILLE 1 2,,FARMERSVILLE 1,,1
N170311,PRINCETON 2 1,,PRINCETON 2,,1
N170312,FARMERSVILLE 2 1,,FARMERSVILLE 2,,1
N170313,FARMERSVILLE 3 1,,FARMERSVILLE 3,,1
N170314,LAVON 4 1,,LAVON 4,,1
N170315,JOSEPHINE 1 1,,JOSEPHINE 1,,1
N170316,PRINCETON 3 1,,PRINCETON 3,,1
N170317,ADDISON 17 1,,ADDISON 17,,1
N170318,ADDISON 17 2,,ADDISON 17,,1
N170319,ADDISON 17 3,,ADDISON 17,,1
N170320,ADDISON 17 4,,ADDISON 17,,1
N170321,ADDISON 18 1,,ADDISON 18,,1
N170322,ADDISON 18 2,,ADDISON 18,,1
N170323,ADDISON 19 1,,ADDISON 19,,1
N170324,ADDISON 20 1,,ADDISON 20,,1
N170325,GARLAND 14 1,,GARLAND 14,,1
N170326,GARLAND 15 1,,GARLAND 15,,1
N170327,GARLAND 16 1,,GARLAND 16,,1
N170328,GARLAND 17 1,,GARLAND 17,,1
N170329,GARLAND 18 1,,GARLAND 18,,1
N170330,GARLAND 19 1,,GARLAND 19,,1
N170331,SUNNYVALE 3 1,,SUNNYVALE 3,,1
N170332,SUNNYVALE 3 2,,SUNNYVALE 3,,1
N170333,GARLAND 20 1,,GARLAND 20,,1
N170334,GARLAND 20 2,,GARLAND 20,,1
N170335,GARLAND 21 1,,GARLAND 21,,1
N170336,GARLAND 22 1,,GARLAND 22,,1
N170337,GARLAND 23 1,,GARLAND 23,,1
N170338,GARLAND 24 1,,GARLAND 24,,1
N170339,GARLAND 24 2,,GARLAND 24,,1
N170340,GARLAND 25 1,,GARLAND 25,,1
N170341,GARLAND 26 1,,GARLAND 26,,1
N170342,GARLAND 27 1,,GARLAND 27,,1
N170343,GARLAND 28 1,,GARLAND 28,,1
N170344,ROWLETT 4 1,,ROWLETT 4,,1
N170345,GARLAND 29 1,,GARLAND 29,,1
N170346,GARLAND 30 1,,GARLAND 30,,1
N170347,GARLAND 31 1,,GARLAND 31,,1
N170348,GARLAND 32 1,,GARLAND 32,,1
N170349,GARLAND 33 1,,GARLAND 33,,1
N170350,GARLAND 34 1,,GARLAND 34,,1
N170351,GARLAND 35 1,,GARLAND 35,,1
N170352,GARLAND 36 1,,GARLAND 36,,1
N170353,ROWLETT 5 1,,ROWLETT 5,,1
N170354,GARLAND 37 1,,GARLAND 37,,1
N170355,ROWLETT 6 1,,ROWLETT 6,,1
N170356,GARLAND 38 1,,GARLAND 38,,1
N170357,ROWLETT 7 1,,ROWLETT 7,,1
N170358,GARLAND 39 1,,GARLAND 39,,1
N170359,GARLAND 39 2,,GARLAND 39,,1
N170360,GARLAND 39 3,,GARLAND 39,,1
N170361,GARLAND 39 4,,GARLAND 39,,1
N170362,GARLAND 40 1,,GARLAND 40,,1
N170363,GARLAND 41 1,,GARLAND 41,,1
N170364,GARLAND 42 1,,GARLAND 42,,1
N170365,GARLAND 43 1,,GARLAND 43,,1
N170366,MESQUITE 34 1,,MESQUITE 34,,1
N170367,ROWLETT 8 1,,ROWLETT 8,,1
N170368,GARLAND 44 1,,GARLAND 44,,1
N170369,ROWLETT 9 1,,ROWLETT 9,,1
N170370,GARLAND 45 1,,GARLAND 45,,1
N170371,GARLAND 46 1,,GARLAND 46,,1
N170372,GARLAND 47 1,,GARLAND 47,,1
N170373,GARLAND 48 1,,GARLAND 48,,1
N170374,GARLAND 49 1,,GARLAND 49,,1
N170375,GARLAND 50 1,,GARLAND 50,,1
N170376,GARLAND 51 1,,GARLAND 51,,1
N170377,GARLAND 52 1,,GARLAND 52,,1
N170378,GARLAND 53 1,,GARLAND 53,,1
N170379,GARLAND 54 1,,GARLAND 54,,1
N170380,GARLAND 55 1,,GARLAND 55,,1
N170381,MESQUITE 35 1,,MESQUITE 35,,1
N170382,GARLAND 56 1,,GARLAND 56,,1
N170383,GARLAND 57 1,,GARLAND 57,,1
N170384,MESQUITE 36 1,,MESQUITE 36,,1
N170385,ROWLETT 10 1,,ROWLETT 10,,1
N170386,ROWLETT 11 1,,ROWLETT 11,,1
N170387,ROWLETT 12 1,,ROWLETT 12,,1
N170388,ROWLETT 13 1,,ROWLETT 13,,1
N170389,SUNNYVALE 4 1,,SUNNYVALE 4,,1
N170390,ROWLETT 14 1,,ROWLETT 14,,1
N170391,MESQUITE 37 1,,MESQUITE 37,,1
N170392,MESQUITE 38 1,,MESQUITE 38,,1
N170393,MESQUITE 39 1,,MESQUITE 39,,1
N170394,SUNNYVALE 5 1,,SUNNYVALE 5,,1
N170395,GARLAND 58 1,,GARLAND 58,,1
N170396,GARLAND 59 1,,GARLAND 59,,1
N170397,GARLAND 60 1,,GARLAND 60,,1
N170398,ROWLETT 15 1,,ROWLETT 15,,1
N170399,GARLAND 61 1,,GARLAND 61,,1
N170400,GARLAND 62 1,,GARLAND 62,,1
N170401,GARLAND 63 1,,GARLAND 63,,1
N170402,GARLAND 64 1,,GARLAND 64,,1
N170403,GARLAND 65 1,,GARLAND 65,,1
N170404,GARLAND 66 1,,GARLAND 66,,1
N170405,GARLAND 67 1,,GARLAND 67,,1
N170406,GARLAND 68 1,,GARLAND 68,,1
N170407,GARLAND 69 1,,GARLAND 69,,1
N170408,GARLAND 70 1,,GARLAND 70,,1
N170409,GARLAND 71 1,,GARLAND 71,,1
N170410,MESQUITE 40 1,,MESQUITE 40,,1
N170411,GARLAND 72 1,,GARLAND 72,,1
N170412,GARLAND 73 1,,GARLAND 73,,1
N170413,GARLAND 74 1,,GARLAND 74,,1
N170414,GARLAND 75 1,,GARLAND 75,,1
N170415,GARLAND 76 1,,GARLAND 76,,1
N170416,GARLAND 77 1,,GARLAND 77,,1
N170417,GARLAND 78 1,,GARLAND 78,,1
N170418,GARLAND 79 1,,GARLAND 79,,1
N170419,GARLAND 80 1,,GARLAND 80,,1
N170420,GARLAND 81 1,,GARLAND 81,,1
N170421,GARLAND 82 1,,GARLAND 82,,1
N170422,GARLAND 83 1,,GARLAND 83,,1
N170423,GARLAND 84 1,,GARLAND 84,,1
N170424,GARLAND 85 1,,GARLAND 85,,1
N170425,GARLAND 86 1,,GARLAND 86,,1
N170426,GARLAND 87 1,,GARLAND 87,,1
N170427,DENTON 3 1,,DENTON 3,,1
N170428,DENTON 3 2,,DENTON 3,,1
N170429,DENTON 3 3,,DENTON 3,,1
N170430,DENTON 3 4,,DENTON 3,,1
N170431,LITTLE ELM 3 1,,LITTLE ELM 3,,1
N170432,LITTLE ELM 3 2,,LITTLE ELM 3,,1
N170433,LAKE DALLAS 3 1,,LAKE DALLAS 3,,1
N170434,LAKE DALLAS 4 1,,LAKE DALLAS 4,,1
N170435,LAKE DALLAS 4 2,,LAKE DALLAS 4,,1
N170436,DENTON 4 1,,DENTON 4,,1
N170437,DENTON 5 1,,DENTON 5,,1
N170438,DENTON 6 1,,DENTON 6,,1
