Branch,Name,FrEnode,ToEnode,Circuit,Voltage,Resistance,Reactance,NormalLimit,CtgLimit,Enforce,Monitor,Penalty,AngleLimit,HVDC,CID,PriceCID
N210135_N210129_1,,N210135,N210129,,69.000,0.00000000,0.03130000,140.800,140.800,0,0,0.000,0.000,0,,0
N210145_N210130_1,,N210145,N210130,,138.000,0.00000000,0.00923000,339.200,339.200,0,0,0.000,0.000,0,,0
N210145_N210130_2,,N210145,N210130,,138.000,0.00000000,0.00923000,339.200,339.200,0,0,0.000,0.000,0,,0
N210147_N210130_1,,N210147,N210130,,138.000,0.00000000,0.00882000,329.100,329.100,0,0,0.000,0.000,0,,0
N210130_N210359_1,,N210130,N210359,,138.000,0.00000000,0.01474000,298.100,298.100,0,0,0.000,0.000,0,,0
N210131_N210152_1,,N210131,N210152,,69.000,0.00000000,0.00457000,132.900,132.900,0,0,0.000,0.000,0,,0
N210146_N210132_1,,N210146,N210132,,69.000,0.00000000,0.02658000,164.000,164.000,0,0,0.000,0.000,0,,0
N210146_N210132_2,,N210146,N210132,,69.000,0.00000000,0.02658000,164.000,164.000,0,0,0.000,0.000,0,,0
N210132_N210148_1,,N210132,N210148,,69.000,0.00000000,0.03619000,149.600,149.600,0,0,0.000,0.000,0,,0
N210133_N210147_1,,N210133,N210147,,138.000,0.00000000,0.00871000,325.400,325.400,0,0,0.000,0.000,0,,0
N210137_N210134_1,,N210137,N210134,,69.000,0.00000000,0.04365000,114.700,114.700,0,0,0.000,0.000,0,,0
N210134_N210151_1,,N210134,N210151,,69.000,0.00000000,0.05529000,123.900,123.900,0,0,0.000,0.000,0,,0
N210135_N210136_1,,N210135,N210136,,69.000,0.00000000,0.01985000,131.600,131.600,0,0,0.000,0.000,0,,0
N210148_N210136_1,,N210148,N210136,,69.000,0.00000000,0.02720000,125.100,125.100,0,0,0.000,0.000,0,,0
N210137_N210140_1,,N210137,N210140,,69.000,0.00000000,0.07561000,102.700,102.700,0,0,0.000,0.000,0,,0
N210137_N210225_1,,N210137,N210225,,69.000,0.00000000,0.02695000,116.500,116.500,0,0,0.000,0.000,0,,0
N210138_N210142_1,,N210138,N210142,,69.000,0.00000000,0.05693000,80.000,80.000,0,0,0.000,0.000,0,,0
N210227_N210138_1,,N210227,N210138,,69.000,0.00000000,0.06663000,96.100,96.100,0,0,0.000,0.000,0,,0
N210141_N210139_1,,N210141,N210139,,69.000,0.00000000,0.09567000,79.300,79.300,0,0,0.000,0.000,0,,0
N210139_N210207_1,,N210139,N210207,,69.000,0.00000000,0.07848000,91.300,91.300,0,0,0.000,0.000,0,,0
N210143_N210146_1,,N210143,N210146,,69.000,0.00000000,0.00183000,157.400,157.400,0,0,0.000,0.000,0,,0
N210143_N210213_1,,N210143,N210213,,69.000,0.00000000,0.03079000,152.200,152.200,0,0,0.000,0.000,0,,0
N210144_N210306_1,,N210144,N210306,,345.000,0.00000000,0.01625000,1131.700,1131.700,0,1,0.000,0.000,0,,0
N210326_N210144_1,,N210326,N210144,,345.000,0.00000000,0.01308000,1143.100,1143.100,0,1,0.000,0.000,0,,0
N210144_N210332_1,,N210144,N210332,,345.000,0.00000000,0.00602000,1328.300,1328.300,0,1,0.000,0.000,0,,0
N210144_N210335_1,,N210144,N210335,,345.000,0.00000000,0.01392000,1267.100,1267.100,0,1,0.000,0.000,0,,0
N210145_N210192_1,,N210145,N210192,,138.000,0.00000000,0.01823000,329.500,329.500,0,0,0.000,0.000,0,,0
N210214_N210145_1,,N210214,N210145,,138.000,0.00000000,0.01597000,293.400,293.400,0,0,0.000,0.000,0,,0
N210359_N210145_1,,N210359,N210145,,138.000,0.00000000,0.02407000,301.200,301.200,0,0,0.000,0.000,0,,0
N210146_N210152_1,,N210146,N210152,,69.000,0.00000000,0.03392000,125.700,125.700,0,0,0.000,0.000,0,,0
N210151_N210193_1,,N210151,N210193,,69.000,0.00000000,0.04648000,122.600,122.600,0,0,0.000,0.000,0,,0
N210211_N210153_1,,N210211,N210153,,69.000,0.00000000,0.22838000,106.700,106.700,0,0,0.000,0.000,0,,0
N210272_N210153_1,,N210272,N210153,,69.000,0.00000000,0.07466000,121.800,121.800,0,0,0.000,0.000,0,,0
N210153_N210273_1,,N210153,N210273,,69.000,0.00000000,0.07916000,115.800,115.800,0,0,0.000,0.000,0,,0
N210154_N210156_1,,N210154,N210156,,69.000,0.00000000,0.04354000,107.800,107.800,0,0,0.000,0.000,0,,0
N210260_N210154_1,,N210260,N210154,,69.000,0.00000000,0.04357000,114.100,114.100,0,0,0.000,0.000,0,,0
N210247_N210155_1,,N210247,N210155,,138.000,0.00000000,0.02966000,244.200,244.200,0,0,0.000,0.000,0,,0
N210156_N210157_1,,N210156,N210157,,69.000,0.00000000,0.05187000,103.200,103.200,0,0,0.000,0.000,0,,0
N210159_N210156_1,,N210159,N210156,,69.000,0.00000000,0.01992000,112.900,112.900,0,0,0.000,0.000,0,,0
N210157_N210165_1,,N210157,N210165,,69.000,0.00000000,0.06423000,102.500,102.500,0,0,0.000,0.000,0,,0
N210158_N210160_1,,N210158,N210160,,69.000,0.00000000,0.08273000,101.900,101.900,0,0,0.000,0.000,0,,0
N210272_N210158_1,,N210272,N210158,,69.000,0.00000000,0.06428000,111.000,111.000,0,0,0.000,0.000,0,,0
N210162_N210159_1,,N210162,N210159,,69.000,0.00000000,0.08645000,105.400,105.400,0,0,0.000,0.000,0,,0
N210160_N210163_1,,N210160,N210163,,69.000,0.00000000,0.03802000,89.100,89.100,0,0,0.000,0.000,0,,0
N210163_N210162_1,,N210163,N210162,,69.000,0.00000000,0.07566000,99.400,99.400,0,0,0.000,0.000,0,,0
N210164_N210162_1,,N210164,N210162,,69.000,0.00000000,0.05179000,107.700,107.700,0,0,0.000,0.000,0,,0
N210162_N210210_1,,N210162,N210210,,69.000,0.00000000,0.16865000,109.100,109.100,0,0,0.000,0.000,0,,0
N210162_N210245_1,,N210162,N210245,,69.000,0.00000000,0.09739000,96.600,96.600,0,0,0.000,0.000,0,,0
N210248_N210165_1,,N210248,N210165,,69.000,0.00000000,0.03212000,79.600,79.600,0,0,0.000,0.000,0,,0
N210166_N210172_1,,N210166,N210172,,138.000,0.00000000,0.01131000,323.800,323.800,0,0,0.000,0.000,0,,0
N210166_N210267_1,,N210166,N210267,,138.000,0.00000000,0.02553000,281.600,281.600,0,0,0.000,0.000,0,,0
N210167_N210190_1,,N210167,N210190,,69.000,0.00000000,0.03543000,145.600,145.600,0,0,0.000,0.000,0,,0
N210168_N210172_1,,N210168,N210172,,138.000,0.00000000,0.00839000,297.700,297.700,0,0,0.000,0.000,0,,0
N210186_N210168_1,,N210186,N210168,,138.000,0.00000000,0.02252000,206.900,206.900,0,0,0.000,0.000,0,,0
N210173_N210169_1,,N210173,N210169,,69.000,0.00000000,0.01748000,151.500,151.500,0,0,0.000,0.000,0,,0
N210169_N210190_1,,N210169,N210190,,69.000,0.00000000,0.03812000,152.700,152.700,0,0,0.000,0.000,0,,0
N210191_N210169_1,,N210191,N210169,,69.000,0.00000000,0.02488000,150.200,150.200,0,0,0.000,0.000,0,,0
N210179_N210170_1,,N210179,N210170,,69.000,0.00000000,0.07539000,106.600,106.600,0,0,0.000,0.000,0,,0
N210185_N210170_1,,N210185,N210170,,69.000,0.00000000,0.07516000,116.000,116.000,0,0,0.000,0.000,0,,0
N210171_N210275_1,,N210171,N210275,,345.000,0.00000000,0.01500000,1200.000,1200.000,0,1,0.000,0.000,0,,0
N210306_N210171_1,,N210306,N210171,,345.000,0.00000000,0.01321000,1145.200,1145.200,0,1,0.000,0.000,0,,0
N210175_N210172_1,,N210175,N210172,,138.000,0.00000000,0.01001000,321.600,321.600,0,0,0.000,0.000,0,,0
N210173_N210174_1,,N210173,N210174,,69.000,0.00000000,0.04063000,140.200,140.200,0,0,0.000,0.000,0,,0
N210181_N210173_1,,N210181,N210173,,69.000,0.00000000,0.00888000,131.200,131.200,0,0,0.000,0.000,0,,0
N210174_N210185_1,,N210174,N210185,,69.000,0.00000000,0.04432000,125.500,125.500,0,0,0.000,0.000,0,,0
N210184_N210175_1,,N210184,N210175,,138.000,0.00000000,0.00896000,306.500,306.500,0,0,0.000,0.000,0,,0
N210176_N210191_1,,N210176,N210191,,69.000,0.00000000,0.02047000,136.000,136.000,0,0,0.000,0.000,0,,0
N210177_N210183_1,,N210177,N210183,,69.000,0.00000000,0.08691000,112.100,112.100,0,0,0.000,0.000,0,,0
N210177_N210191_1,,N210177,N210191,,69.000,0.00000000,0.04565000,120.900,120.900,0,0,0.000,0.000,0,,0
N210178_N210181_1,,N210178,N210181,,69.000,0.00000000,0.12637000,112.000,112.000,0,0,0.000,0.000,0,,0
N210178_N210183_1,,N210178,N210183,,69.000,0.00000000,0.13749000,72.600,72.600,0,0,0.000,0.000,0,,0
N210178_N210187_1,,N210178,N210187,,69.000,0.00000000,0.15652000,96.800,96.800,0,0,0.000,0.000,0,,0
N210178_N210191_1,,N210178,N210191,,69.000,0.00000000,0.08294000,116.400,116.400,0,0,0.000,0.000,0,,0
N210178_N210235_1,,N210178,N210235,,69.000,0.00000000,0.10928000,94.600,94.600,0,0,0.000,0.000,0,,0
N210178_N210239_1,,N210178,N210239,,69.000,0.00000000,0.05442000,137.900,137.900,0,0,0.000,0.000,0,,0
N210179_N210180_1,,N210179,N210180,,69.000,0.00000000,0.06268000,100.900,100.900,0,0,0.000,0.000,0,,0
N210180_N210183_1,,N210180,N210183,,69.000,0.00000000,0.05851000,105.400,105.400,0,0,0.000,0.000,0,,0
N210182_N210183_1,,N210182,N210183,,69.000,0.00000000,0.05252000,128.500,128.500,0,0,0.000,0.000,0,,0
N210260_N210182_1,,N210260,N210182,,69.000,0.00000000,0.06814000,139.500,139.500,0,0,0.000,0.000,0,,0
N210190_N210187_1,,N210190,N210187,,69.000,0.00000000,0.02799000,125.200,125.200,0,0,0.000,0.000,0,,0
N210195_N210192_1,,N210195,N210192,,138.000,0.00000000,0.01997000,265.400,265.400,0,0,0.000,0.000,0,,0
N210192_N260007_1,,N210192,N260007,,138.000,0.00000000,0.07124000,296.400,296.400,0,0,0.000,0.000,0,,0
N210207_N210193_1,,N210207,N210193,,69.000,0.00000000,0.03936000,121.300,121.300,0,0,0.000,0.000,0,,0
N210194_N210205_1,,N210194,N210205,,69.000,0.00000000,0.03839000,111.800,111.800,0,0,0.000,0.000,0,,0
N210194_N210208_1,,N210194,N210208,,69.000,0.00000000,0.03483000,99.500,99.500,0,0,0.000,0.000,0,,0
N210195_N210359_1,,N210195,N210359,,138.000,0.00000000,0.03523000,271.000,271.000,0,0,0.000,0.000,0,,0
N260011_N210195_1,,N260011,N210195,,138.000,0.00000000,0.02314000,294.500,294.500,0,0,0.000,0.000,0,,0
N260021_N210196_1,,N260021,N210196,,69.000,0.00000000,0.15216000,112.100,112.100,0,0,0.000,0.000,0,,0
N260011_N210197_1,,N260011,N210197,,138.000,0.00000000,0.03250000,250.100,250.100,0,0,0.000,0.000,0,,0
N210202_N210198_1,,N210202,N210198,,69.000,0.00000000,0.04831000,108.900,108.900,0,0,0.000,0.000,0,,0
N210198_N210209_1,,N210198,N210209,,69.000,0.00000000,0.04933000,111.400,111.400,0,0,0.000,0.000,0,,0
N210201_N210219_1,,N210201,N210219,,69.000,0.00000000,0.13122000,174.600,174.600,0,0,0.000,0.000,0,,0
N210206_N210202_1,,N210206,N210202,,69.000,0.00000000,0.07544000,111.500,111.500,0,0,0.000,0.000,0,,0
N210202_N260021_1,,N210202,N260021,,69.000,0.00000000,0.04343000,110.600,110.600,0,0,0.000,0.000,0,,0
N210203_N210208_1,,N210203,N210208,,69.000,0.00000000,0.06920000,117.500,117.500,0,0,0.000,0.000,0,,0
N210209_N210203_1,,N210209,N210203,,69.000,0.00000000,0.09648000,113.000,113.000,0,0,0.000,0.000,0,,0
N210204_N260005_1,,N210204,N260005,,138.000,0.00000000,0.06948000,251.900,251.900,0,0,0.000,0.000,0,,0
N210205_N210208_1,,N210205,N210208,,69.000,0.00000000,0.03185000,116.400,116.400,0,0,0.000,0.000,0,,0
N210205_N210223_1,,N210205,N210223,,69.000,0.00000000,0.05486000,141.700,141.700,0,0,0.000,0.000,0,,0
N210206_N210207_1,,N210206,N210207,,69.000,0.00000000,0.05224000,106.800,106.800,0,0,0.000,0.000,0,,0
N210218_N210212_1,,N210218,N210212,,69.000,0.00000000,0.06628000,107.100,107.100,0,0,0.000,0.000,0,,0
N210212_N210233_1,,N210212,N210233,,69.000,0.00000000,0.04198000,107.200,107.200,0,0,0.000,0.000,0,,0
N210215_N210213_1,,N210215,N210213,,69.000,0.00000000,0.01033000,146.800,146.800,0,0,0.000,0.000,0,,0
N210225_N210213_1,,N210225,N210213,,69.000,0.00000000,0.02832000,116.300,116.300,0,0,0.000,0.000,0,,0
N210213_N210230_1,,N210213,N210230,,69.000,0.00000000,0.02949000,139.700,139.700,0,0,0.000,0.000,0,,0
N210215_N210226_1,,N210215,N210226,,69.000,0.00000000,0.04246000,137.400,137.400,0,0,0.000,0.000,0,,0
N210232_N210215_1,,N210232,N210215,,69.000,0.00000000,0.02710000,123.000,123.000,0,0,0.000,0.000,0,,0
N210226_N210216_1,,N210226,N210216,,69.000,0.00000000,0.04767000,138.200,138.200,0,0,0.000,0.000,0,,0
N210216_N210232_1,,N210216,N210232,,69.000,0.00000000,0.08179000,136.400,136.400,0,0,0.000,0.000,0,,0
N210216_N210274_1,,N210216,N210274,,69.000,0.00000000,0.03676000,161.800,161.800,0,0,0.000,0.000,0,,0
N210217_N210312_1,,N210217,N210312,,138.000,0.00000000,0.03012000,278.900,278.900,0,0,0.000,0.000,0,,0
N210218_N210220_1,,N210218,N210220,,69.000,0.00000000,0.12082000,144.700,144.700,0,0,0.000,0.000,0,,0
N210218_N210223_1,,N210218,N210223,,69.000,0.00000000,0.09789000,130.700,130.700,0,0,0.000,0.000,0,,0
N210231_N210218_1,,N210231,N210218,,69.000,0.00000000,0.08661000,140.500,140.500,0,0,0.000,0.000,0,,0
N210218_N210233_1,,N210218,N210233,,69.000,0.00000000,0.04145000,109.600,109.600,0,0,0.000,0.000,0,,0
N210219_N210221_1,,N210219,N210221,,69.000,0.00000000,0.14317000,70.900,70.900,0,0,0.000,0.000,0,,0
N210219_N210222_1,,N210219,N210222,,69.000,0.00000000,0.03866000,180.400,180.400,0,0,0.000,0.000,0,,0
N210220_N210222_1,,N210220,N210222,,69.000,0.00000000,0.03456000,144.600,144.600,0,0,0.000,0.000,0,,0
N210223_N210222_1,,N210223,N210222,,69.000,0.00000000,0.06038000,161.100,161.100,0,0,0.000,0.000,0,,0
N210223_N210230_1,,N210223,N210230,,69.000,0.00000000,0.06833000,150.000,150.000,0,0,0.000,0.000,0,,0
N210224_N210225_1,,N210224,N210225,,69.000,0.00000000,0.03876000,127.100,127.100,0,0,0.000,0.000,0,,0
N210231_N210224_1,,N210231,N210224,,69.000,0.00000000,0.05184000,134.600,134.600,0,0,0.000,0.000,0,,0
N210227_N210232_1,,N210227,N210232,,69.000,0.00000000,0.04351000,103.600,103.600,0,0,0.000,0.000,0,,0
N210228_N210229_1,,N210228,N210229,,69.000,0.00000000,0.07287000,121.000,121.000,0,0,0.000,0.000,0,,0
N210233_N210228_1,,N210233,N210228,,69.000,0.00000000,0.09977000,123.000,123.000,0,0,0.000,0.000,0,,0
N210264_N210228_1,,N210264,N210228,,69.000,0.00000000,0.07610000,124.400,124.400,0,0,0.000,0.000,0,,0
N210229_N210271_1,,N210229,N210271,,69.000,0.00000000,0.12843000,114.700,114.700,0,0,0.000,0.000,0,,0
N210238_N210234_1,,N210238,N210234,,69.000,0.00000000,0.07393000,119.700,119.700,0,0,0.000,0.000,0,,0
N210249_N210234_1,,N210249,N210234,,69.000,0.00000000,0.03889000,111.400,111.400,0,0,0.000,0.000,0,,0
N210234_N210251_1,,N210234,N210251,,69.000,0.00000000,0.00484000,151.900,151.900,0,0,0.000,0.000,0,,0
N210235_N210246_1,,N210235,N210246,,69.000,0.00000000,0.06582000,91.800,91.800,0,0,0.000,0.000,0,,0
N210237_N210244_1,,N210237,N210244,,69.000,0.00000000,0.07239000,119.800,119.800,0,0,0.000,0.000,0,,0
N210245_N210237_1,,N210245,N210237,,69.000,0.00000000,0.03430000,80.700,80.700,0,0,0.000,0.000,0,,0
N210237_N210248_1,,N210237,N210248,,69.000,0.00000000,0.03189000,112.100,112.100,0,0,0.000,0.000,0,,0
N210239_N210238_1,,N210239,N210238,,69.000,0.00000000,0.08338000,91.900,91.900,0,0,0.000,0.000,0,,0
N210238_N210246_1,,N210238,N210246,,69.000,0.00000000,0.06485000,97.400,97.400,0,0,0.000,0.000,0,,0
N210240_N210239_1,,N210240,N210239,,69.000,0.00000000,0.03502000,132.100,132.100,0,0,0.000,0.000,0,,0
N210240_N210241_1,,N210240,N210241,,69.000,0.00000000,0.03714000,123.400,123.400,0,0,0.000,0.000,0,,0
N210243_N210241_1,,N210243,N210241,,69.000,0.00000000,0.02095000,128.200,128.200,0,0,0.000,0.000,0,,0
N210244_N210243_1,,N210244,N210243,,69.000,0.00000000,0.06536000,111.600,111.600,0,0,0.000,0.000,0,,0
N210249_N210251_1,,N210249,N210251,,69.000,0.00000000,0.04268000,127.000,127.000,0,0,0.000,0.000,0,,0
N210252_N210276_1,,N210252,N210276,,138.000,0.00000000,0.01204000,305.900,305.900,0,0,0.000,0.000,0,,0
N210253_N210256_1,,N210253,N210256,,69.000,0.00000000,0.02346000,154.200,154.200,0,0,0.000,0.000,0,,0
N210253_N210262_1,,N210253,N210262,,69.000,0.00000000,0.03615000,130.400,130.400,0,0,0.000,0.000,0,,0
N210280_N210253_1,,N210280,N210253,,69.000,0.00000000,0.04413000,131.700,131.700,0,0,0.000,0.000,0,,0
N210278_N210254_1,,N210278,N210254,,138.000,0.00000000,0.03102000,284.000,284.000,0,0,0.000,0.000,0,,0
N210255_N210264_1,,N210255,N210264,,69.000,0.00000000,0.04122000,114.900,114.900,0,0,0.000,0.000,0,,0
N210255_N210266_1,,N210255,N210266,,69.000,0.00000000,0.06411000,79.400,79.400,0,0,0.000,0.000,0,,0
N210274_N210255_1,,N210274,N210255,,69.000,0.00000000,0.05389000,149.100,149.100,0,0,0.000,0.000,0,,0
N210256_N210277_1,,N210256,N210277,,69.000,0.00000000,0.01607000,144.200,144.200,0,0,0.000,0.000,0,,0
N210257_N210276_1,,N210257,N210276,,138.000,0.00000000,0.03083000,288.300,288.300,0,0,0.000,0.000,0,,0
N210258_N210260_1,,N210258,N210260,,69.000,0.00000000,0.04351000,142.300,142.300,0,0,0.000,0.000,0,,0
N210280_N210258_1,,N210280,N210258,,69.000,0.00000000,0.01709000,124.100,124.100,0,0,0.000,0.000,0,,0
N210259_N210261_1,,N210259,N210261,,69.000,0.00000000,0.02159000,133.000,133.000,0,0,0.000,0.000,0,,0
N210259_N210274_1,,N210259,N210274,,69.000,0.00000000,0.06266000,131.600,131.600,0,0,0.000,0.000,0,,0
N210261_N210268_1,,N210261,N210268,,69.000,0.00000000,0.05452000,133.700,133.700,0,0,0.000,0.000,0,,0
N210261_N210280_1,,N210261,N210280,,69.000,0.00000000,0.04786000,125.400,125.400,0,0,0.000,0.000,0,,0
N210272_N210262_1,,N210272,N210262,,69.000,0.00000000,0.02192000,125.900,125.900,0,0,0.000,0.000,0,,0
N210264_N210265_1,,N210264,N210265,,69.000,0.00000000,0.08235000,124.400,124.400,0,0,0.000,0.000,0,,0
N210264_N210266_1,,N210264,N210266,,69.000,0.00000000,0.04824000,82.400,82.400,0,0,0.000,0.000,0,,0
N210265_N210281_1,,N210265,N210281,,69.000,0.00000000,0.02559000,123.800,123.800,0,0,0.000,0.000,0,,0
N210281_N210268_1,,N210281,N210268,,69.000,0.00000000,0.08440000,115.000,115.000,0,0,0.000,0.000,0,,0
N210270_N210269_1,,N210270,N210269,,69.000,0.00000000,0.08868000,130.100,130.100,0,0,0.000,0.000,0,,0
N210269_N210271_1,,N210269,N210271,,69.000,0.00000000,0.02647000,113.400,113.400,0,0,0.000,0.000,0,,0
N210273_N210269_1,,N210273,N210269,,69.000,0.00000000,0.09870000,113.500,113.500,0,0,0.000,0.000,0,,0
N210270_N210279_1,,N210270,N210279,,69.000,0.00000000,0.01286000,128.000,128.000,0,0,0.000,0.000,0,,0
N210275_N210335_1,,N210275,N210335,,345.000,0.00000000,0.00279000,1266.400,1266.400,0,1,0.000,0.000,0,,0
N210276_N210278_1,,N210276,N210278,,138.000,0.00000000,0.01617000,318.600,318.600,0,0,0.000,0.000,0,,0
N210276_N210357_1,,N210276,N210357,,138.000,0.00000000,0.04358000,295.700,295.700,0,0,0.000,0.000,0,,0
N210282_N210285_1,,N210282,N210285,,138.000,0.00000000,0.00382000,281.200,281.200,0,0,0.000,0.000,0,,0
N210294_N210282_1,,N210294,N210282,,138.000,0.00000000,0.00493000,239.400,239.400,0,0,0.000,0.000,0,,0
N210285_N210289_1,,N210285,N210289,,138.000,0.00000000,0.01680000,227.000,227.000,0,0,0.000,0.000,0,,0
N210285_N210290_1,,N210285,N210290,,138.000,0.00000000,0.00670000,256.900,256.900,0,0,0.000,0.000,0,,0
N210288_N210290_1,,N210288,N210290,,138.000,0.00000000,0.01170000,254.500,254.500,0,0,0.000,0.000,0,,0
N210291_N210318_1,,N210291,N210318,,138.000,0.00000000,0.02131000,297.500,297.500,0,0,0.000,0.000,0,,0
N210295_N210301_1,,N210295,N210301,,138.000,0.00000000,0.00985000,232.200,232.200,0,0,0.000,0.000,0,,0
N210295_N240096_1,,N210295,N240096,,138.000,0.00000000,0.02127000,275.600,275.600,0,0,0.000,0.000,0,,0
N210301_N240190_1,,N210301,N240190,,138.000,0.00000000,0.03199000,260.000,260.000,0,0,0.000,0.000,0,,0
N210304_N210355_1,,N210304,N210355,,138.000,0.00000000,0.00456000,304.200,304.200,0,0,0.000,0.000,0,,0
N210342_N210306_1,,N210342,N210306,,345.000,0.00000000,0.02219000,1176.800,1176.800,0,1,0.000,0.000,0,,0
N210306_N210352_1,,N210306,N210352,,345.000,0.00000000,0.03124000,1182.700,1182.700,0,1,0.000,0.000,0,,0
N210306_N260185_1,,N210306,N260185,,345.000,0.00000000,0.03065000,1089.300,1089.300,0,1,0.000,0.000,0,,0
N230296_N210314_1,,N230296,N210314,,138.000,0.00000000,0.01329000,253.400,253.400,0,0,0.000,0.000,0,,0
N210321_N210318_1,,N210321,N210318,,138.000,0.00000000,0.00838000,306.600,306.600,0,0,0.000,0.000,0,,0
N210323_N210326_1,,N210323,N210326,,345.000,0.00000000,0.00060000,1189.700,1189.700,0,1,0.000,0.000,0,,0
N210323_N210347_1,,N210323,N210347,,345.000,0.00000000,0.03785000,1335.900,1335.900,0,1,0.000,0.000,0,,0
N210323_N210347_2,,N210323,N210347,,345.000,0.00000000,0.03785000,1335.900,1335.900,0,1,0.000,0.000,0,,0
N210323_N260185_1,,N210323,N260185,,345.000,0.00000000,0.01012000,1218.600,1218.600,0,1,0.000,0.000,0,,0
N210324_N260001_1,,N210324,N260001,,138.000,0.00000000,0.03335000,320.700,320.700,0,0,0.000,0.000,0,,0
N210324_N260001_2,,N210324,N260001,,138.000,0.00000000,0.03335000,320.700,320.700,0,0,0.000,0.000,0,,0
N210324_N260002_1,,N210324,N260002,,138.000,0.00000000,0.03388000,276.600,276.600,0,0,0.000,0.000,0,,0
N210326_N260185_1,,N210326,N260185,,345.000,0.00000000,0.01161000,1190.200,1190.200,0,1,0.000,0.000,0,,0
N210332_N230242_1,,N210332,N230242,,345.000,0.00000000,0.01447000,1062.100,1062.100,0,1,0.000,0.000,0,,0
N210333_N230159_1,,N210333,N230159,,138.000,0.00000000,0.04523000,281.700,281.700,0,0,0.000,0.000,0,,0
N210342_N210352_1,,N210342,N210352,,345.000,0.00000000,0.01229000,1139.600,1139.600,0,1,0.000,0.000,0,,0
N210342_N240180_1,,N210342,N240180,,345.000,0.00000000,0.05373000,1235.300,1235.300,0,1,0.000,0.000,0,,0
N210352_N210347_1,,N210352,N210347,,345.000,0.00000000,0.00674000,1253.400,1253.400,0,1,0.000,0.000,0,,0
N240220_N210347_1,,N240220,N210347,,345.000,0.00000000,0.04580000,1320.700,1320.700,0,1,0.000,0.000,0,,0
N210347_N240231_1,,N210347,N240231,,345.000,0.00000000,0.04067000,1199.800,1199.800,0,1,0.000,0.000,0,,0
N210347_N240237_1,,N210347,N240237,,345.000,0.00000000,0.05286000,1234.900,1234.900,0,1,0.000,0.000,0,,0
N220071_N220001_1,,N220071,N220001,,138.000,0.00000000,0.07755000,266.100,266.100,0,0,0.000,0.000,0,,0
N220001_N220202_1,,N220001,N220202,,138.000,0.00000000,0.07868000,265.400,265.400,0,0,0.000,0.000,0,,0
N220252_N220001_1,,N220252,N220001,,138.000,0.00000000,0.05638000,274.000,274.000,0,0,0.000,0.000,0,,0
N220003_N220015_1,,N220003,N220015,,138.000,0.00000000,0.10559000,289.400,289.400,0,0,0.000,0.000,0,,0
N220019_N220003_1,,N220019,N220003,,138.000,0.00000000,0.09131000,263.100,263.100,0,0,0.000,0.000,0,,0
N220005_N220004_1,,N220005,N220004,,138.000,0.00000000,0.19729000,254.100,254.100,0,0,0.000,0.000,0,,0
N220004_N220014_1,,N220004,N220014,,138.000,0.00000000,0.21718000,256.400,256.400,0,0,0.000,0.000,0,,0
N220024_N220005_1,,N220024,N220005,,138.000,0.00000000,0.14592000,249.800,249.800,0,0,0.000,0.000,0,,0
N220007_N220006_1,,N220007,N220006,,138.000,0.00000000,0.04095000,208.600,208.600,0,0,0.000,0.000,0,,0
N220200_N220006_1,,N220200,N220006,,138.000,0.00000000,0.22178000,209.700,209.700,0,0,0.000,0.000,0,,0
N220177_N220008_1,,N220177,N220008,,138.000,0.00000000,0.03594000,292.900,292.900,0,0,0.000,0.000,0,,0
N220221_N220008_1,,N220221,N220008,,138.000,0.00000000,0.07900000,292.400,292.400,0,0,0.000,0.000,0,,0
